op_code,product_sku,cycle_name,supplier_name,product_name,cycle_type,n_rev_planned,n_rev_reviewed_ext,n_rev_grade,n_rev_total,total_magnitude_dt_planned,total_magnitude_dt_reviewed,total_abs_delta_grade,first_revision_date,last_revision_date,faixa_rev,n_rev_int,n_rev_ext,dominant_type,total_magnitude
OPF103N18,10913410110104,C012026B,NATURAL COMPANY CONFECCOES LTDA,Camiseta Polo Core Masculino,Extra,0,11,0,11,0,381,0,2025-11-20,2026-04-18,6+,0,11,Externo (EXT),381
OPF103N18,10913410110105,C012026B,NATURAL COMPANY CONFECCOES LTDA,Camiseta Polo Core Masculino,Extra,0,11,0,11,0,381,0,2025-11-20,2026-04-18,6+,0,11,Externo (EXT),381
OPF103N18,10913410110106,C012026B,NATURAL COMPANY CONFECCOES LTDA,Camiseta Polo Core Masculino,Extra,0,11,0,11,0,381,0,2025-11-20,2026-04-18,6+,0,11,Externo (EXT),381
OPF103N18,10913410110107,C012026B,NATURAL COMPANY CONFECCOES LTDA,Camiseta Polo Core Masculino,Extra,0,11,0,11,0,381,0,2025-11-20,2026-04-18,6+,0,11,Externo (EXT),381
OPF103N18,10913410110108,C012026B,NATURAL COMPANY CONFECCOES LTDA,Camiseta Polo Core Masculino,Extra,0,11,0,11,0,381,0,2025-11-20,2026-04-18,6+,0,11,Externo (EXT),381
OPF83N20,1091351012403,C012026B,NOVA FORMULA,Camiseta Henley Core Masculino,Extra,0,11,0,11,0,77,0,2025-12-12,2026-03-27,6+,0,11,Externo (EXT),77
OPF83N20,1091351012404,C012026B,NOVA FORMULA,Camiseta Henley Core Masculino,Extra,0,11,0,11,0,77,0,2025-12-12,2026-03-27,6+,0,11,Externo (EXT),77
OPF83N20,1091351012405,C012026B,NOVA FORMULA,Camiseta Henley Core Masculino,Extra,0,11,0,11,0,77,0,2025-12-12,2026-03-27,6+,0,11,Externo (EXT),77
OPF83N20,1091351012406,C012026B,NOVA FORMULA,Camiseta Henley Core Masculino,Extra,0,11,0,11,0,77,0,2025-12-12,2026-03-27,6+,0,11,Externo (EXT),77
OPF83N20,1091351012407,C012026B,NOVA FORMULA,Camiseta Henley Core Masculino,Extra,0,11,0,11,0,77,0,2025-12-12,2026-03-27,6+,0,11,Externo (EXT),77
OPF37N1611,2148210118705,C022026,BAE BRASIL,The Perfect Top Feminino,Base,0,11,0,11,0,81,0,2026-01-13,2026-04-16,6+,0,11,Externo (EXT),81
OPF37N1611,2148210118706,C022026,BAE BRASIL,The Perfect Top Feminino,Base,0,11,0,11,0,81,0,2026-01-13,2026-04-16,6+,0,11,Externo (EXT),81
OPF37N1611,2148210118707,C022026,BAE BRASIL,The Perfect Top Feminino,Base,0,11,0,11,0,81,0,2026-01-13,2026-04-16,6+,0,11,Externo (EXT),81
OPF37N1611,2148210118708,C022026,BAE BRASIL,The Perfect Top Feminino,Base,0,11,0,11,0,81,0,2026-01-13,2026-04-16,6+,0,11,Externo (EXT),81
OPF43N444,230911010105,C022026,MAURA,Saia Midi Kyoto Feminino,Base,2,8,1,11,73,110,44,2025-11-14,2026-04-16,6+,3,8,Externo (EXT),183
OPF43N444,230911010106,C022026,MAURA,Saia Midi Kyoto Feminino,Base,2,8,1,11,73,110,18,2025-11-14,2026-04-16,6+,3,8,Externo (EXT),183
OPF43N444,230911010107,C022026,MAURA,Saia Midi Kyoto Feminino,Base,2,8,1,11,73,110,21,2025-11-14,2026-04-16,6+,3,8,Externo (EXT),183
OPF37N1733,101030170405,C032026,BAE BRASIL,Cueca Boxer Performance Simples Masculino,Base,0,7,4,11,0,49,760,2025-12-05,2026-04-16,6+,4,7,Externo (EXT),49
OPF37N1733,101030170407,C032026,BAE BRASIL,Cueca Boxer Performance Simples Masculino,Base,0,7,4,11,0,49,1551,2025-12-05,2026-04-16,6+,4,7,Externo (EXT),49
OPF37N1911,101030020104,C042026,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,Base,1,10,0,11,70,36,0,2026-02-21,2026-04-18,6+,1,10,Externo (EXT),106
OPF37N1911,101030020105,C042026,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,Base,1,10,0,11,70,36,0,2026-02-21,2026-04-18,6+,1,10,Externo (EXT),106
OPF37N1911,101030020106,C042026,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,Base,1,10,0,11,70,36,0,2026-02-21,2026-04-18,6+,1,10,Externo (EXT),106
OPF37N1911,101030020107,C042026,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,Base,1,10,0,11,70,36,0,2026-02-21,2026-04-18,6+,1,10,Externo (EXT),106
OPF37N1911,101030020108,C042026,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,Base,1,10,0,11,70,36,0,2026-02-21,2026-04-18,6+,1,10,Externo (EXT),106
OPF37N1911,101030020109,C042026,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,Base,1,10,0,11,70,36,0,2026-02-21,2026-04-18,6+,1,10,Externo (EXT),106
OPF37N1923,101030010105,C042026,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,Base,0,10,1,11,0,39,159,2026-02-21,2026-04-09,6+,1,10,Externo (EXT),39
OPF37N1923,101030010107,C042026,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,Base,0,9,2,11,0,19,396,2026-01-13,2026-03-06,6+,2,9,Externo (EXT),19
OPF37N1923,101030010108,C042026,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,Base,0,10,1,11,0,39,550,2026-02-21,2026-04-09,6+,1,10,Externo (EXT),39
OPF37N1945,202010651804,C052026,BAE BRASIL,Daily T-shirt Feminino,Base,1,10,0,11,14,149,0,2026-02-21,2026-04-17,6+,1,10,Externo (EXT),163
OPF37N1945,202010651805,C052026,BAE BRASIL,Daily T-shirt Feminino,Base,1,10,0,11,14,149,0,2026-02-21,2026-04-17,6+,1,10,Externo (EXT),163
OPF37N1945,202010651806,C052026,BAE BRASIL,Daily T-shirt Feminino,Base,1,10,0,11,14,149,0,2026-02-21,2026-04-17,6+,1,10,Externo (EXT),163
OPF37N1945,202010651807,C052026,BAE BRASIL,Daily T-shirt Feminino,Base,1,10,0,11,14,149,0,2026-02-21,2026-04-17,6+,1,10,Externo (EXT),163
OPF37N1945,202010651808,C052026,BAE BRASIL,Daily T-shirt Feminino,Base,1,10,0,11,14,149,0,2026-02-21,2026-04-17,6+,1,10,Externo (EXT),163
OPF74N180,2331541010104,C112025,DDAL,Vestido WingSuit Feminino,Base,0,8,3,11,0,232,21,2025-11-29,2026-02-16,6+,3,8,Externo (EXT),232
OPF74N180,2331541010105,C112025,DDAL,Vestido WingSuit Feminino,Base,0,8,3,11,0,232,21,2025-11-29,2026-02-16,6+,3,8,Externo (EXT),232
OPF74N180,2331541010106,C112025,DDAL,Vestido WingSuit Feminino,Base,0,8,3,11,0,232,804,2025-11-29,2026-02-16,6+,3,8,Externo (EXT),232
OPF96N42,2094010122703,C122025,RIZLLEP,Tech T-shirt Gola U Feminino,Base,2,9,0,11,150,173,0,2025-12-18,2026-04-02,6+,2,9,Externo (EXT),323
OPF96N42,2094010122704,C122025,RIZLLEP,Tech T-shirt Gola U Feminino,Base,2,9,0,11,150,173,0,2025-12-18,2026-04-02,6+,2,9,Externo (EXT),323
OPF96N42,2094010122705,C122025,RIZLLEP,Tech T-shirt Gola U Feminino,Base,2,9,0,11,150,173,0,2025-12-18,2026-04-02,6+,2,9,Externo (EXT),323
OPF96N42,2094010122706,C122025,RIZLLEP,Tech T-shirt Gola U Feminino,Base,2,9,0,11,150,173,0,2025-12-18,2026-04-02,6+,2,9,Externo (EXT),323
OPF96N42,2094010122707,C122025,RIZLLEP,Tech T-shirt Gola U Feminino,Base,2,9,0,11,150,173,0,2025-12-18,2026-04-02,6+,2,9,Externo (EXT),323
OPF96N42,2094010122708,C122025,RIZLLEP,Tech T-shirt Gola U Feminino,Base,2,9,0,11,150,173,0,2025-12-18,2026-04-02,6+,2,9,Externo (EXT),323
OPF96N42,2094010122732,C122025,RIZLLEP,Tech T-shirt Gola U Feminino,Base,2,9,0,11,150,173,0,2025-12-18,2026-04-02,6+,2,9,Externo (EXT),323
OPF37N1816,201040110104-s,EPA0512,BAE BRASIL,Calcinha Brief Feminino,Extra,2,9,0,11,91,54,0,2026-02-14,2026-04-18,6+,2,9,Externo (EXT),145
OPF37N1816,201040110105-s,EPA0512,BAE BRASIL,Calcinha Brief Feminino,Extra,2,9,0,11,91,54,0,2026-02-14,2026-04-18,6+,2,9,Externo (EXT),145
OPF37N1816,201040110106-s,EPA0512,BAE BRASIL,Calcinha Brief Feminino,Extra,2,9,0,11,91,54,0,2026-02-14,2026-04-18,6+,2,9,Externo (EXT),145
OPF37N1816,201040110107-s,EPA0512,BAE BRASIL,Calcinha Brief Feminino,Extra,2,9,0,11,91,54,0,2026-02-14,2026-04-18,6+,2,9,Externo (EXT),145
OPF37N1698,1091651010106,EPA1011,BAE BRASIL,Tech T-shirt Heavy Masculino,Extra,2,9,0,11,56,128,0,2026-01-20,2026-04-07,6+,2,9,Externo (EXT),184
OPF37N1698,1091651010107,EPA1011,BAE BRASIL,Tech T-shirt Heavy Masculino,Extra,2,9,0,11,56,128,0,2026-01-20,2026-04-07,6+,2,9,Externo (EXT),184
OPF37N1698,1091651010108,EPA1011,BAE BRASIL,Tech T-shirt Heavy Masculino,Extra,2,9,0,11,56,128,0,2026-01-20,2026-04-07,6+,2,9,Externo (EXT),184
OPF103N3,10960710124704,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,1,10,0,11,108,78,0,2025-12-03,2026-04-18,6+,1,10,Externo (EXT),186
OPF103N3,10960710124705,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,1,10,0,11,108,78,0,2025-12-03,2026-04-18,6+,1,10,Externo (EXT),186
OPF103N3,10960710124706,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,1,10,0,11,108,78,0,2025-12-03,2026-04-18,6+,1,10,Externo (EXT),186
OPF103N3,10960710124707,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,1,10,0,11,108,78,0,2025-12-03,2026-04-18,6+,1,10,Externo (EXT),186
OPF103N3,10960710124708,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,1,10,0,11,108,78,0,2025-12-03,2026-04-18,6+,1,10,Externo (EXT),186
OPF103N4,1096071010104,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,0,11,0,11,0,87,0,2025-12-03,2026-04-09,6+,0,11,Externo (EXT),87
OPF103N4,1096071010105,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,0,11,0,11,0,87,0,2025-12-03,2026-04-09,6+,0,11,Externo (EXT),87
OPF103N4,1096071010106,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,0,11,0,11,0,87,0,2025-12-03,2026-04-09,6+,0,11,Externo (EXT),87
OPF103N4,1096071010107,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,0,11,0,11,0,87,0,2025-12-03,2026-04-09,6+,0,11,Externo (EXT),87
OPF103N4,1096071010108,GRAFENO,NATURAL COMPANY CONFECCOES LTDA,Camiseta Grafeno Edition Masculino,Extra,0,11,0,11,0,87,0,2025-12-03,2026-04-09,6+,0,11,Externo (EXT),87
OPF98N212,3105681010103,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,53,167,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),220
OPF98N212,3105681010104,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,53,167,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),220
OPF98N212,3105681010105,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,53,167,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),220
OPF98N212,3105681010106,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,53,167,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),220
OPF98N212,3105681010107,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,53,167,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),220
OPF98N212,3105681010108,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,53,167,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),220
OPF98N215,2025641012803,BOLD 2 - Revisada,WARUSKY,Regata Comfy InLounge Feminino,Extra,2,8,0,10,81,127,0,2025-12-02,2026-03-21,6+,2,8,Externo (EXT),208
OPF98N215,2025641012804,BOLD 2 - Revisada,WARUSKY,Regata Comfy InLounge Feminino,Extra,2,8,0,10,81,127,0,2025-12-02,2026-03-21,6+,2,8,Externo (EXT),208
OPF98N215,2025641012805,BOLD 2 - Revisada,WARUSKY,Regata Comfy InLounge Feminino,Extra,2,8,0,10,81,127,0,2025-12-02,2026-03-21,6+,2,8,Externo (EXT),208
OPF98N215,2025641012806,BOLD 2 - Revisada,WARUSKY,Regata Comfy InLounge Feminino,Extra,2,8,0,10,81,127,0,2025-12-02,2026-03-21,6+,2,8,Externo (EXT),208
OPF98N215,2025641012807,BOLD 2 - Revisada,WARUSKY,Regata Comfy InLounge Feminino,Extra,2,8,0,10,81,127,0,2025-12-02,2026-03-21,6+,2,8,Externo (EXT),208
OPF98N215,2025641012808,BOLD 2 - Revisada,WARUSKY,Regata Comfy InLounge Feminino,Extra,2,8,0,10,81,127,0,2025-12-02,2026-03-21,6+,2,8,Externo (EXT),208
OPF98N221,3095661011803,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,154,63,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),217
OPF98N221,3095661011804,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,154,63,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),217
OPF98N221,3095661011805,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,154,63,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),217
OPF98N221,3095661011806,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,154,63,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),217
OPF98N221,3095661011807,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,154,63,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),217
OPF98N221,3095661011808,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,154,63,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),217
OPF98N242,30956610114303,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,119,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),196
OPF98N242,30956610114304,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,119,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),196
OPF98N242,30956610114305,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,119,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),196
OPF98N242,30956610114306,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,119,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),196
OPF98N242,30956610114307,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,119,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),196
OPF98N242,30956610114308,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,119,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),196
OPF98N245,3095661011803,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,126,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),203
OPF98N245,3095661011804,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,126,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),203
OPF98N245,3095661011805,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,126,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),203
OPF98N245,3095661011806,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,126,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),203
OPF98N245,3095661011807,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,126,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),203
OPF98N245,3095661011808,BOLD 2 - Revisada,WARUSKY,Camiseta Oversized Comfy InLounge,Extra,5,5,0,10,126,77,0,2025-12-02,2026-04-01,6+,5,5,Interno (INT),203
OPF98N273,3105681012803,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,2,8,0,10,46,138,0,2025-12-02,2026-04-09,6+,2,8,Externo (EXT),184
OPF98N273,3105681012804,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,2,8,0,10,46,138,0,2025-12-02,2026-04-09,6+,2,8,Externo (EXT),184
OPF98N273,3105681012805,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,2,8,0,10,46,138,0,2025-12-02,2026-04-09,6+,2,8,Externo (EXT),184
OPF98N273,3105681012806,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,2,8,0,10,46,138,0,2025-12-02,2026-04-09,6+,2,8,Externo (EXT),184
OPF98N273,3105681012807,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,2,8,0,10,46,138,0,2025-12-02,2026-04-09,6+,2,8,Externo (EXT),184
OPF98N273,3105681012808,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,2,8,0,10,46,138,0,2025-12-02,2026-04-09,6+,2,8,Externo (EXT),184
OPF98N274,3105681011803,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,14,138,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),152
OPF98N274,3105681011804,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,14,138,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),152
OPF98N274,3105681011805,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,14,138,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),152
OPF98N274,3105681011806,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,14,138,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),152
OPF98N274,3105681011807,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,14,138,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),152
OPF98N274,3105681011808,BOLD 2 - Revisada,WARUSKY,Blusa Manga Longa Comfy InLounge,Extra,1,9,0,10,14,138,0,2025-12-02,2026-04-09,6+,1,9,Externo (EXT),152
OPF84N140,102010109305,C012026B,BY COTTON,Tech T-shirt Gola U Masculino,Extra,0,10,0,10,0,130,0,2025-11-28,2026-02-06,6+,0,10,Externo (EXT),130
OPF84N140,102010109307,C012026B,BY COTTON,Tech T-shirt Gola U Masculino,Extra,0,10,0,10,0,130,0,2025-11-28,2026-02-06,6+,0,10,Externo (EXT),130
OPF111N21,1091341010104,C042026,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Camiseta Polo Core Masculino,Base,2,8,0,10,85,39,0,2026-01-09,2026-04-02,6+,2,8,Externo (EXT),124
OPF111N21,1091341010105,C042026,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Camiseta Polo Core Masculino,Base,2,8,0,10,85,39,0,2026-01-09,2026-04-02,6+,2,8,Externo (EXT),124
OPF111N21,1091341010106,C042026,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Camiseta Polo Core Masculino,Base,2,8,0,10,85,39,0,2026-01-09,2026-04-02,6+,2,8,Externo (EXT),124
OPF111N21,1091341010107,C042026,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Camiseta Polo Core Masculino,Base,2,8,0,10,85,39,0,2026-01-09,2026-04-02,6+,2,8,Externo (EXT),124
OPF111N21,1091341010108,C042026,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Camiseta Polo Core Masculino,Base,2,8,0,10,85,39,0,2026-01-09,2026-04-02,6+,2,8,Externo (EXT),124
OPF37N1925,101030010106,C042026,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,Base,1,6,3,10,28,67,1554,2026-01-13,2026-04-11,6+,4,6,Externo (EXT),95
OPF37N1925,101030010107,C042026,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,Base,1,6,3,10,28,67,877,2026-01-13,2026-04-11,6+,4,6,Externo (EXT),95
OPF37N1925,101030010109,C042026,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,Base,1,6,3,10,28,67,1056,2026-01-13,2026-04-11,6+,4,6,Externo (EXT),95
OPF43N461,1211801010103,C042026,MAURA,Calça FutureForm Masculino,Base,1,9,0,10,10,69,0,2026-02-04,2026-04-16,6+,1,9,Externo (EXT),79
OPF43N461,1211801010104,C042026,MAURA,Calça FutureForm Masculino,Base,1,9,0,10,10,69,0,2026-02-04,2026-04-16,6+,1,9,Externo (EXT),79
OPF43N461,1211801010105,C042026,MAURA,Calça FutureForm Masculino,Base,1,9,0,10,10,69,0,2026-02-04,2026-04-16,6+,1,9,Externo (EXT),79
OPF43N461,1211801010106,C042026,MAURA,Calça FutureForm Masculino,Base,1,9,0,10,10,69,0,2026-02-04,2026-04-16,6+,1,9,Externo (EXT),79
OPF43N461,1211801010107,C042026,MAURA,Calça FutureForm Masculino,Base,1,9,0,10,10,69,0,2026-02-04,2026-04-16,6+,1,9,Externo (EXT),79
OPF43N461,1211801010108,C042026,MAURA,Calça FutureForm Masculino,Base,1,9,0,10,10,69,0,2026-02-04,2026-04-16,6+,1,9,Externo (EXT),79
OPF37N1939,202180680105,C052026,BAE BRASIL,The Perfect Top Feminino,Base,0,10,0,10,0,10,0,2026-04-11,2026-04-20,6+,0,10,Externo (EXT),10
OPF37N1963,102010651807,C052026,BAE BRASIL,Daily T-shirt Masculino,Base,1,8,1,10,21,173,254,2026-02-21,2026-04-18,6+,2,8,Externo (EXT),194
OPF37N1963,102010651808,C052026,BAE BRASIL,Daily T-shirt Masculino,Base,1,8,1,10,21,173,47,2026-02-06,2026-04-18,6+,2,8,Externo (EXT),194
OPF37N1968,102010090104,C052026,BAE BRASIL,Daily T-shirt Masculino,Base,1,8,1,10,28,130,260,2026-02-21,2026-04-18,6+,2,8,Externo (EXT),158
OPF37N1968,102010090105,C052026,BAE BRASIL,Daily T-shirt Masculino,Base,1,8,1,10,28,130,119,2026-02-21,2026-04-18,6+,2,8,Externo (EXT),158
OPF37N1968,102010090106,C052026,BAE BRASIL,Daily T-shirt Masculino,Base,1,8,1,10,28,130,312,2026-02-21,2026-04-18,6+,2,8,Externo (EXT),158
OPF37N1968,102010090107,C052026,BAE BRASIL,Daily T-shirt Masculino,Base,1,8,1,10,28,130,53,2026-02-21,2026-04-18,6+,2,8,Externo (EXT),158
OPF37N1968,102010090108,C052026,BAE BRASIL,Daily T-shirt Masculino,Base,1,8,1,10,28,130,165,2026-02-21,2026-04-18,6+,2,8,Externo (EXT),158
OPF92N73,202180682604,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,73,132,0,2025-11-19,2026-03-10,6+,1,9,Externo (EXT),205
OPF92N73,202180682605,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,73,132,0,2025-11-19,2026-03-10,6+,1,9,Externo (EXT),205
OPF92N73,202180682606,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,73,132,0,2025-11-19,2026-03-10,6+,1,9,Externo (EXT),205
OPF92N73,202180682607,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,73,132,0,2025-11-19,2026-03-10,6+,1,9,Externo (EXT),205
OPF92N74,202180680104,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,39,130,0,2025-11-19,2026-03-18,6+,1,9,Externo (EXT),169
OPF92N74,202180680105,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,39,130,0,2025-11-19,2026-03-18,6+,1,9,Externo (EXT),169
OPF92N74,202180680106,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,39,130,0,2025-11-19,2026-03-18,6+,1,9,Externo (EXT),169
OPF92N74,202180680107,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,39,130,0,2025-11-19,2026-03-18,6+,1,9,Externo (EXT),169
OPF92N74,202180680108,C112025,LUTESTIL,The Perfect Top Feminino,Base,1,9,0,10,39,130,0,2025-11-19,2026-03-18,6+,1,9,Externo (EXT),169
OPF92N81,101020060204,C112025,LUTESTIL,Undershirt Anti Suor Gola U Masculino,Base,1,9,0,10,84,144,0,2025-11-19,2026-04-15,6+,1,9,Externo (EXT),228
OPF92N81,101020060205,C112025,LUTESTIL,Undershirt Anti Suor Gola U Masculino,Base,1,9,0,10,84,144,0,2025-11-19,2026-04-15,6+,1,9,Externo (EXT),228
OPF92N81,101020060206,C112025,LUTESTIL,Undershirt Anti Suor Gola U Masculino,Base,1,9,0,10,84,144,0,2025-11-19,2026-04-15,6+,1,9,Externo (EXT),228
OPF92N81,101020060207,C112025,LUTESTIL,Undershirt Anti Suor Gola U Masculino,Base,1,9,0,10,84,144,0,2025-11-19,2026-04-15,6+,1,9,Externo (EXT),228
OPF92N81,101020060208,C112025,LUTESTIL,Undershirt Anti Suor Gola U Masculino,Base,1,9,0,10,84,144,0,2025-11-19,2026-04-15,6+,1,9,Externo (EXT),228
OPF96N40,2301531010328,C122025,RIZLLEP,Saia Envelope Breeze Feminino,Base,2,8,0,10,116,173,0,2025-11-18,2026-03-27,6+,2,8,Externo (EXT),289
OPF96N40,2301531010329,C122025,RIZLLEP,Saia Envelope Breeze Feminino,Base,2,8,0,10,116,173,0,2025-11-18,2026-03-27,6+,2,8,Externo (EXT),289
OPF37N1791,201040110104-s,C2-Calcinhas_Red,BAE BRASIL,Calcinha Brief Feminino,Extra,2,7,1,10,94,114,46,2026-01-23,2026-04-11,6+,3,7,Externo (EXT),208
OPF37N1791,201040110105-s,C2-Calcinhas_Red,BAE BRASIL,Calcinha Brief Feminino,Extra,2,7,1,10,94,114,178,2026-01-23,2026-04-11,6+,3,7,Externo (EXT),208
OPF37N1791,201040110106-s,C2-Calcinhas_Red,BAE BRASIL,Calcinha Brief Feminino,Extra,2,7,1,10,94,114,90,2026-01-23,2026-04-11,6+,3,7,Externo (EXT),208
