snapshot_week,cycle_name,cycle_type,vol_original,vol_int_date,vol_int_cancel,vol_int_grade,vol_int_any,vol_ext_cancel,vol_ext_date_rev,vol_ext_any,mes_alvo,kr1,kr1_pct,mes_alvo_str
2026-03-23,INS3001,Extra,2460,0,1230,0,1230,0,0,0,2026-04,0.5,50.0,2026-04
2026-03-23,LAN0112,Extra,2015,0,0,0,0,0,2015,2015,2026-03,1.0,100.0,2026-03
2026-03-23,LAN0209,Extra,3199,2000,0,0,2000,0,1199,1199,2026-01,0.3748046264457643,37.5,2026-01
2026-03-23,LAN0210,Extra,24583,0,0,0,0,1175,12381,12830,2025-11,1.0,100.0,2025-11
2026-03-23,LAN0303,Extra,449,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-23,LAN0310,Extra,3778,0,0,0,0,0,3446,3446,2025-12,1.0,100.0,2025-12
2026-03-23,LAN0502,Extra,10002,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-03-23,LAN0710,Extra,4995,0,0,0,0,4995,0,4995,2025-12,1.0,100.0,2025-12
2026-03-23,LAN0801,Extra,3906,60,0,0,60,783,0,783,2026-07,0.9846390168970814,98.5,2026-07
2026-03-23,LAN1002,Extra,10002,0,0,0,0,0,5001,5001,2026-04,1.0,100.0,2026-04
2026-03-23,LAN1010,Extra,7153,4654,0,0,4654,0,2499,2499,2025-12,0.34936390325737454,34.9,2025-12
2026-03-23,LAN1509,Extra,73561,0,0,0,0,0,30612,30612,2025-11,1.0,100.0,2025-11
2026-03-23,LAN1612,Extra,7797,0,7298,0,7298,499,0,499,2026-04,0.06399897396434528,6.4,2026-04
2026-03-23,LAN1812,Extra,8000,0,0,0,0,8000,0,8000,2026-04,1.0,100.0,2026-04
2026-03-23,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2026-03-23,LAN2002,Extra,10000,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-23,LAN2209,Extra,5061,0,0,0,0,0,5061,5061,2026-02,1.0,100.0,2026-02
2026-03-23,LAN2402,Extra,2634,0,0,330,1219,351,0,351,2026-04,0.5372057706909643,53.7,2026-04
2026-03-23,LAN2403,Extra,2065,0,0,0,0,30,0,30,2026-06,1.0,100.0,2026-06
2026-03-23,LAN2410,Extra,57937,4646,0,0,4646,15662,26228,41890,2026-03,0.9198094481937277,92.0,2026-03
2026-03-23,LAN2509,Extra,10210,3899,1400,0,5299,3009,3402,5710,2026-03,0.48099902056807053,48.1,2026-03
2026-03-23,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-03-23,LAN2702,Extra,1907,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-23,LANFUTUREFORM2,Extra,7552,7202,0,400,7202,1250,0,1250,2025-11,0.04634533898305082,4.6,2025-11
2026-03-23,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2026-03-23,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2026-03-23,R.INSEASON-C04,Extra,2174,0,0,62,186,0,2174,2174,2026-04,0.9144434222631095,91.4,2026-04
2026-03-23,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-03-23,REPLAN2708,Extra,14998,0,0,0,0,0,14998,14998,2025-12,1.0,100.0,2025-12
2026-03-23,RIBANA19-02,Extra,1369,0,0,0,0,0,1369,1369,2026-03,1.0,100.0,2026-03
2026-03-23,THE PERFECT TOP - VARIAÇÕES,Extra,64918,16371,0,0,16371,24916,31949,38706,2025-12,0.7478203271819834,74.8,2025-12
2026-03-23,THE PERFECT TOP - VARIA�ÕES,Extra,61380,16371,0,0,16371,21378,0,21378,2026-01,0.7332844574780059,73.3,2026-01
2026-03-23,UW FEMININA - NOVO DROP - Revisada,Extra,66346,10341,0,0,10341,33991,27713,47964,2025-12,0.8441352907485002,84.4,2025-12
2026-03-23,Whateverproof / LifeProof,Extra,8642,0,0,0,0,7478,994,8472,2025-12,1.0,100.0,2025-12
2026-03-30,Alocação extra Adapt Fit,Extra,17600,250,0,0,250,0,6250,6250,2025-11,0.9857954545454546,98.6,2025-11
2026-03-30,B2BTG4,Extra,3,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-30,B2BTG5,Extra,4,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-03-30,BOLD 2 - Revisada,Extra,84506,56010,0,0,56010,23925,4571,28496,2026-01,0.33720682555084847,33.7,2026-01
2026-03-30,C012026-RT,Base,904,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-03-30,C012026B,Base,394640,26676,0,7779,37528,109198,227456,326501,2026-01,0.9049057368741131,90.5,2026-01
2026-03-30,C022026,Base,361086,43780,2737,5060,53704,56647,211424,260285,2026-02,0.8512708883756224,85.1,2026-02
2026-03-30,C032026,Base,299397,82153,10742,12501,105300,5688,180761,186449,2026-03,0.6482930690688283,64.8,2026-03
2026-03-30,C042026,Base,356484,84812,36535,12720,150879,20887,181796,202183,2026-04,0.5767580031642374,57.7,2026-04
2026-03-30,C052026,Base,282514,22323,28761,16579,85780,15059,133981,149040,2026-05,0.696369029499423,69.6,2026-05
2026-03-30,C062026,Base,339083,29270,30225,20066,94474,6935,36835,43770,2026-06,0.7213838499718358,72.1,2026-06
2026-03-30,C102026_RD,Base,657,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-03-30,C112025,Base,709871,48935,0,2630,59674,110737,288668,395979,2025-11,0.9159368392285359,91.6,2025-11
2026-03-30,C122025,Base,536059,12899,0,8158,25912,109212,300877,403153,2025-12,0.951662037201129,95.2,2025-12
2026-03-30,C1_R_qualidade,Extra,1728,0,0,0,0,1728,0,1728,2026-01,1.0,100.0,2026-01
2026-03-30,C1_R_qualidade2,Extra,1728,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-03-30,C2-Calcinhas_Red,Extra,7634,2700,0,314,2700,0,4934,4934,2026-02,0.6463190987686664,64.6,2026-02
2026-03-30,C2-Core-extra,Extra,6460,0,0,1681,3055,0,6460,6460,2026-02,0.5270897832817337,52.7,2026-02
2026-03-30,Café lab,Extra,16091,4347,0,0,4347,2503,2713,5216,2025-11,0.7298489839040457,73.0,2025-11
2026-03-30,ECS0326,Extra,4600,0,0,0,0,0,4600,4600,2026-03,1.0,100.0,2026-03
2026-03-30,EPA0202,Extra,13299,0,0,0,0,0,3300,3300,2026-03,1.0,100.0,2026-03
2026-03-30,EPA0212,Extra,4108,0,0,0,0,0,2665,2665,2026-01,1.0,100.0,2026-01
2026-03-30,EPA0309,Extra,7860,0,0,0,0,2000,3806,5806,2025-12,1.0,100.0,2025-12
2026-03-30,EPA03_IS0403,Extra,4710,856,0,2815,1913,514,0,514,2026-05,0.5938428874734607,59.4,2026-05
2026-03-30,EPA0512,Extra,168234,40029,2006,0,40534,42499,77676,120175,2026-03,0.7590617829927363,75.9,2026-03
2026-03-30,EPA0601,Extra,222,0,0,0,0,0,222,222,2026-01,1.0,100.0,2026-01
2026-03-30,EPA0602,Extra,44500,4409,0,43,4409,0,34000,34000,2026-04,0.9009213483146068,90.1,2026-04
2026-03-30,EPA0711,Extra,37397,12496,0,353,14908,0,24298,24298,2026-01,0.6013583977324384,60.1,2026-01
2026-03-30,EPA0812,Extra,7902,0,0,0,0,926,3198,4124,2026-01,1.0,100.0,2026-01
2026-03-30,EPA08TPT,Extra,29998,0,0,0,0,0,15998,15998,2025-11,1.0,100.0,2025-11
2026-03-30,EPA0901,Extra,14641,1099,0,0,1099,0,13542,13542,2026-03,0.9249368212553787,92.5,2026-03
2026-03-30,EPA1011,Extra,16747,2327,0,0,2327,752,9912,10664,2026-02,0.8610497402519854,86.1,2026-02
2026-03-30,EPA1111,Extra,3476,0,0,452,766,0,0,0,2025-12,0.7796317606444189,78.0,2025-12
2026-03-30,EPA1112,Extra,6138,0,0,0,0,3150,2988,6138,2026-02,1.0,100.0,2026-02
2026-03-30,EPA1209,Extra,2368,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-03-30,EPA1211,Extra,283,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-03-30,EPA1212,Extra,4056,0,0,0,0,0,4056,4056,2026-02,1.0,100.0,2026-02
2026-03-30,EPA1308,Extra,628,0,0,0,0,0,628,628,2025-11,1.0,100.0,2025-11
2026-03-30,EPA1311,Extra,400,0,0,0,0,400,400,400,2026-01,1.0,100.0,2026-01
2026-03-30,EPA1411,Extra,3460,0,0,0,0,0,3460,3460,2025-12,1.0,100.0,2025-12
2026-03-30,EPA1510,Extra,17749,4927,0,0,4927,0,821,821,2026-01,0.7224068961631641,72.2,2026-01
2026-03-30,EPA1601,Extra,5520,0,0,0,0,0,5520,5520,2026-02,1.0,100.0,2026-02
2026-03-30,EPA1601_2,Extra,37001,12000,0,5024,17000,0,6000,6000,2026-04,0.5405529580281614,54.1,2026-04
2026-03-30,EPA1603,Extra,1967,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-30,EPA1609,Extra,12599,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-03-30,EPA1711,Extra,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2026-03-30,EPA1712,Extra,12498,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-03-30,EPA1811,Extra,12056,2262,0,0,2262,955,6272,7227,2026-02,0.8123755806237558,81.2,2026-02
2026-03-30,EPA1908,Extra,1092,1092,0,0,1092,0,0,0,2025-12,0.0,0.0,2025-12
2026-03-30,EPA1912,Extra,2604,2303,0,0,2303,301,0,301,2026-02,0.11559139784946237,11.6,2026-02
2026-03-30,EPA2010,Extra,437,0,0,0,0,0,437,437,2026-01,1.0,100.0,2026-01
2026-03-30,EPA2101,Extra,12450,350,0,0,350,0,7800,7800,2026-02,0.9718875502008032,97.2,2026-02
2026-03-30,EPA2111,Extra,12112,1654,0,0,1654,0,8958,8958,2026-01,0.8634412153236459,86.3,2026-01
2026-03-30,EPA2201,Extra,2299,2299,0,0,2299,0,0,0,2026-03,0.0,0.0,2026-03
2026-03-30,EPA2201_01,Extra,2800,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-03-30,EPA2301,Extra,5332,0,0,0,0,0,5332,5332,2026-03,1.0,100.0,2026-03
2026-03-30,EPA2301_01,Extra,5449,1150,0,0,1150,0,4299,4299,2026-03,0.7889521013029914,78.9,2026-03
2026-03-30,EPA2302,Extra,5500,0,5500,0,5500,0,0,0,2026-06,0.0,0.0,2026-06
2026-03-30,EPA2303,Extra,196,0,0,0,0,0,0,0,2026-06,1.0,100.0,2026-06
2026-03-30,EPA2411,Extra,11499,0,0,440,1800,0,7500,7500,2025-12,0.8434646490999217,84.3,2025-12
2026-03-30,EPA2511,Extra,7999,0,0,3883,4999,0,7999,7999,2026-03,0.3750468808601075,37.5,2026-03
2026-03-30,EPA2609,Extra,12604,0,0,0,0,0,12604,12604,2025-11,1.0,100.0,2025-11
2026-03-30,EPA2701,Extra,1970,0,0,0,0,0,1970,1970,2026-03,1.0,100.0,2026-03
2026-03-30,EPA2706,Extra,75678,0,0,0,0,64608,5153,69761,2025-11,1.0,100.0,2025-11
2026-03-30,EPA2710,Extra,9,0,0,0,0,0,9,9,2025-11,1.0,100.0,2025-11
2026-03-30,EPA2801,Extra,1250,0,0,0,0,630,620,1250,2026-03,1.0,100.0,2026-03
2026-03-30,EPA2808,Extra,17799,0,0,0,0,12800,4999,17799,2025-11,1.0,100.0,2025-11
2026-03-30,EPA2908,Extra,2746,0,0,0,0,0,1999,1999,2025-11,1.0,100.0,2025-11
2026-03-30,EPA2909,Extra,15900,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-03-30,EPA3001,Extra,1498,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-30,EPA3001_01,Extra,1500,0,0,0,0,1500,0,1500,2026-03,1.0,100.0,2026-03
2026-03-30,EPA3005,Extra,13603,3700,0,0,3700,0,0,0,2025-12,0.7280011762111299,72.8,2025-12
2026-03-30,EPAB2B,Extra,19,0,0,0,0,0,19,19,2026-02,1.0,100.0,2026-02
2026-03-30,EPAPRIVALIAB2B,Extra,21379,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-30,FUTURE FORM 2,Extra,17961,0,0,0,0,3504,11306,14810,2025-11,1.0,100.0,2025-11
2026-03-30,GRAFENO,Extra,4408,0,0,530,636,0,4408,4408,2026-01,0.8557168784029038,85.6,2026-01
2026-03-30,IMPORTACAO1802,Extra,16495,0,0,254,826,0,0,0,2026-06,0.9499242194604426,95.0,2026-06
2026-03-30,INS01,Extra,2612,2612,0,127,2612,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,INS0903,Extra,21673,5818,0,1445,7816,0,0,0,2026-05,0.6393669542749043,63.9,2026-05
2026-03-30,INS2002,Extra,991,991,0,0,991,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,INS2301,Extra,3410,3410,0,0,3410,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,INS2901,Extra,21339,1230,511,4469,11260,9519,10079,19598,2026-05,0.472327662964525,47.2,2026-05
2026-03-30,INS3001,Extra,2460,0,1230,0,1230,0,0,0,2026-04,0.5,50.0,2026-04
2026-03-30,LAN0104,Extra,4794,0,0,0,0,1536,0,1536,2026-06,1.0,100.0,2026-06
2026-03-30,LAN0112,Extra,2015,0,0,0,0,0,2015,2015,2026-03,1.0,100.0,2026-03
2026-03-30,LAN0209,Extra,3199,2400,0,0,2400,0,799,799,2026-01,0.2497655517349172,25.0,2026-01
2026-03-30,LAN0210,Extra,24583,0,0,0,0,1175,12381,12830,2025-11,1.0,100.0,2025-11
2026-03-30,LAN0303,Extra,449,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-30,LAN0310,Extra,3778,0,0,0,0,0,3446,3446,2025-12,1.0,100.0,2025-12
2026-03-30,LAN0502,Extra,10002,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-03-30,LAN0710,Extra,4995,0,0,0,0,4995,0,4995,2025-12,1.0,100.0,2025-12
2026-03-30,LAN0801,Extra,3906,60,0,0,60,783,0,783,2026-07,0.9846390168970814,98.5,2026-07
2026-03-30,LAN1002,Extra,10002,0,0,0,0,0,5001,5001,2026-04,1.0,100.0,2026-04
2026-03-30,LAN1010,Extra,7153,4654,0,0,4654,0,2499,2499,2025-12,0.34936390325737454,34.9,2025-12
2026-03-30,LAN1509,Extra,73561,0,0,0,0,0,30612,30612,2025-11,1.0,100.0,2025-11
2026-03-30,LAN1612,Extra,7797,0,7298,0,7298,499,0,499,2026-04,0.06399897396434528,6.4,2026-04
2026-03-30,LAN1812,Extra,8000,0,0,0,0,8000,0,8000,2026-04,1.0,100.0,2026-04
2026-03-30,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2026-03-30,LAN2002,Extra,10000,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-30,LAN2209,Extra,5061,0,0,0,0,0,5061,5061,2026-02,1.0,100.0,2026-02
2026-03-30,LAN2402,Extra,2634,1564,0,330,2283,351,0,351,2026-04,0.1332574031890661,13.3,2026-04
2026-03-30,LAN2403,Extra,2065,0,0,0,0,30,0,30,2026-06,1.0,100.0,2026-06
2026-03-30,LAN2410,Extra,57937,10290,0,0,10290,15662,19612,35274,2026-03,0.8223932892624748,82.2,2026-03
2026-03-30,LAN2509,Extra,10210,3899,1400,0,5299,3009,3402,5710,2026-03,0.48099902056807053,48.1,2026-03
2026-03-30,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-03-30,LAN2702,Extra,1907,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-30,LANFUTUREFORM2,Extra,7552,7202,0,400,7202,1250,0,1250,2025-11,0.04634533898305082,4.6,2025-11
2026-03-30,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2026-03-30,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2026-03-30,Polo_b2b,Extra,403,0,0,0,0,30,0,30,2026-04,1.0,100.0,2026-04
2026-03-30,R.INSEASON-C04,Extra,2174,2112,0,62,2112,0,62,62,2026-04,0.028518859245630135,2.9,2026-04
2026-03-30,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-03-30,REPLAN2708,Extra,14998,0,0,0,0,0,14998,14998,2025-12,1.0,100.0,2025-12
2026-03-30,RIBANA19-02,Extra,1369,0,0,0,0,0,1369,1369,2026-03,1.0,100.0,2026-03
2026-03-30,THE PERFECT TOP - VARIAÇÕES,Extra,64918,16371,0,0,16371,24916,31949,38706,2025-12,0.7478203271819834,74.8,2025-12
2026-03-30,THE PERFECT TOP - VARIA�ÕES,Extra,61380,16371,0,0,16371,21378,0,21378,2026-01,0.7332844574780059,73.3,2026-01
2026-03-30,UW FEMININA - NOVO DROP - Revisada,Extra,66346,10341,0,0,10341,33991,27713,47964,2025-12,0.8441352907485002,84.4,2025-12
2026-03-30,Whateverproof / LifeProof,Extra,8642,0,0,0,0,7478,994,8472,2025-12,1.0,100.0,2025-12
2026-04-06,Alocação extra Adapt Fit,Extra,17600,250,0,0,250,0,6250,6250,2025-11,0.9857954545454546,98.6,2025-11
2026-04-06,B2BTG4,Extra,3,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-04-06,B2BTG5,Extra,4,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-04-06,BOLD 2 - Revisada,Extra,84506,56010,0,0,56010,23925,4571,28496,2026-01,0.33720682555084847,33.7,2026-01
2026-04-06,C012026-RT,Base,904,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-04-06,C012026B,Base,394640,26676,0,7779,37528,109198,227456,326501,2026-01,0.9049057368741131,90.5,2026-01
2026-04-06,C022026,Base,361086,43780,2737,5060,53704,56647,212878,261739,2026-02,0.8512708883756224,85.1,2026-02
2026-04-06,C032026,Base,299397,85246,10742,12501,108393,5688,180761,186449,2026-03,0.6379623042315054,63.8,2026-03
2026-04-06,C042026,Base,356484,185723,43623,12792,231379,21866,91418,112784,2026-04,0.35094141672557533,35.1,2026-04
2026-04-06,C052026,Base,282514,149498,33965,16579,201993,15059,57148,72207,2026-05,0.285015963810643,28.5,2026-05
2026-04-06,C062026,Base,339083,162806,30225,20066,209866,6935,11211,18146,2026-06,0.38107778921385027,38.1,2026-06
2026-04-06,C102026_RD,Base,657,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-04-06,C112025,Base,709871,48935,0,2630,59674,110737,293566,400877,2025-11,0.9159368392285359,91.6,2025-11
2026-04-06,C122025,Base,536059,12899,0,8158,25912,109212,297548,399824,2025-12,0.951662037201129,95.2,2025-12
2026-04-06,C1_R_qualidade,Extra,1728,0,0,0,0,1728,0,1728,2026-01,1.0,100.0,2026-01
2026-04-06,C1_R_qualidade2,Extra,1728,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-04-06,C2-Calcinhas_Red,Extra,7634,2700,0,314,2700,0,4934,4934,2026-02,0.6463190987686664,64.6,2026-02
2026-04-06,C2-Core-extra,Extra,6460,0,0,1681,3055,0,6460,6460,2026-02,0.5270897832817337,52.7,2026-02
2026-04-06,Café lab,Extra,16091,4347,0,0,4347,2503,2713,5216,2025-11,0.7298489839040457,73.0,2025-11
2026-04-06,ECS0326,Extra,4600,0,0,0,0,0,4600,4600,2026-03,1.0,100.0,2026-03
2026-04-06,EPA0202,Extra,13299,0,0,0,0,0,3300,3300,2026-03,1.0,100.0,2026-03
2026-04-06,EPA0212,Extra,4108,0,0,0,0,0,2665,2665,2026-01,1.0,100.0,2026-01
2026-04-06,EPA0309,Extra,7860,0,0,0,0,2000,3806,5806,2025-12,1.0,100.0,2025-12
2026-04-06,EPA03_IS0403,Extra,4710,856,0,2815,1913,514,0,514,2026-05,0.5938428874734607,59.4,2026-05
2026-04-06,EPA0512,Extra,168234,40029,2006,0,40534,42499,77676,120175,2026-03,0.7590617829927363,75.9,2026-03
2026-04-06,EPA0601,Extra,222,0,0,0,0,0,222,222,2026-01,1.0,100.0,2026-01
2026-04-06,EPA0602,Extra,44500,10109,0,43,10109,0,31300,31300,2026-04,0.7728314606741573,77.3,2026-04
2026-04-06,EPA0704,Extra,50,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-04-06,EPA0711,Extra,37397,12496,0,353,14908,0,24298,24298,2026-01,0.6013583977324384,60.1,2026-01
2026-04-06,EPA0804,Extra,4200,0,0,0,0,0,0,0,2026-06,1.0,100.0,2026-06
2026-04-06,EPA0812,Extra,7902,0,0,0,0,926,3198,4124,2026-01,1.0,100.0,2026-01
2026-04-06,EPA08TPT,Extra,29998,0,0,0,0,0,15998,15998,2025-11,1.0,100.0,2025-11
2026-04-06,EPA0901,Extra,14641,1099,0,0,1099,0,13542,13542,2026-03,0.9249368212553787,92.5,2026-03
2026-04-06,EPA1011,Extra,16747,2327,0,0,2327,752,9912,10664,2026-02,0.8610497402519854,86.1,2026-02
2026-04-06,EPA1111,Extra,3476,0,0,452,766,0,0,0,2025-12,0.7796317606444189,78.0,2025-12
2026-04-06,EPA1112,Extra,6138,0,0,0,0,3150,2988,6138,2026-02,1.0,100.0,2026-02
2026-04-06,EPA1209,Extra,2368,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-04-06,EPA1211,Extra,283,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-04-06,EPA1212,Extra,4056,0,0,0,0,0,4056,4056,2026-02,1.0,100.0,2026-02
2026-04-06,EPA1308,Extra,628,0,0,0,0,0,628,628,2025-11,1.0,100.0,2025-11
2026-04-06,EPA1311,Extra,400,0,0,0,0,400,400,400,2026-01,1.0,100.0,2026-01
2026-04-06,EPA1411,Extra,3460,0,0,0,0,0,3460,3460,2025-12,1.0,100.0,2025-12
2026-04-06,EPA1510,Extra,17749,4927,0,0,4927,0,821,821,2026-01,0.7224068961631641,72.2,2026-01
2026-04-06,EPA1601,Extra,5520,0,0,0,0,0,5520,5520,2026-02,1.0,100.0,2026-02
2026-04-06,EPA1601_2,Extra,37001,26001,0,5024,31001,0,6000,6000,2026-04,0.1621577795194724,16.2,2026-04
2026-04-06,EPA1603,Extra,1967,1967,0,0,1967,0,0,0,2026-04,0.0,0.0,2026-04
2026-04-06,EPA1609,Extra,12599,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-04-06,EPA1711,Extra,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2026-04-06,EPA1712,Extra,12498,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-04-06,EPA1811,Extra,12056,2262,0,0,2262,955,6272,7227,2026-02,0.8123755806237558,81.2,2026-02
2026-04-06,EPA1908,Extra,1092,1092,0,0,1092,0,0,0,2025-12,0.0,0.0,2025-12
2026-04-06,EPA1912,Extra,2604,2303,0,0,2303,301,0,301,2026-02,0.11559139784946237,11.6,2026-02
2026-04-06,EPA2010,Extra,437,0,0,0,0,0,437,437,2026-01,1.0,100.0,2026-01
2026-04-06,EPA2101,Extra,12450,350,0,0,350,0,7800,7800,2026-02,0.9718875502008032,97.2,2026-02
2026-04-06,EPA2111,Extra,12112,1654,0,0,1654,0,8958,8958,2026-01,0.8634412153236459,86.3,2026-01
2026-04-06,EPA2201,Extra,2299,2299,0,0,2299,0,0,0,2026-03,0.0,0.0,2026-03
2026-04-06,EPA2201_01,Extra,2800,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-04-06,EPA2301,Extra,5332,0,0,0,0,0,5332,5332,2026-03,1.0,100.0,2026-03
2026-04-06,EPA2301_01,Extra,5449,1150,0,0,1150,0,4299,4299,2026-03,0.7889521013029914,78.9,2026-03
2026-04-06,EPA2302,Extra,5500,0,5500,0,5500,0,0,0,2026-06,0.0,0.0,2026-06
2026-04-06,EPA2303,Extra,196,0,0,0,0,0,0,0,2026-06,1.0,100.0,2026-06
2026-04-06,EPA2411,Extra,11499,0,0,440,1800,0,9499,9499,2025-12,0.8434646490999217,84.3,2025-12
2026-04-06,EPA2511,Extra,7999,4999,0,3883,4999,0,3000,3000,2026-03,0.3750468808601075,37.5,2026-03
2026-04-06,EPA2609,Extra,12604,0,0,0,0,0,12604,12604,2025-11,1.0,100.0,2025-11
2026-04-06,EPA2701,Extra,1970,0,0,0,0,0,1970,1970,2026-03,1.0,100.0,2026-03
2026-04-06,EPA2706,Extra,75678,0,0,0,0,64608,5153,69761,2025-11,1.0,100.0,2025-11
2026-04-06,EPA2710,Extra,9,0,0,0,0,0,9,9,2025-11,1.0,100.0,2025-11
2026-04-06,EPA2801,Extra,1250,0,0,0,0,630,620,1250,2026-03,1.0,100.0,2026-03
2026-04-06,EPA2808,Extra,17799,0,0,0,0,12800,4999,17799,2025-11,1.0,100.0,2025-11
2026-04-06,EPA2908,Extra,2746,0,0,0,0,0,1999,1999,2025-11,1.0,100.0,2025-11
2026-04-06,EPA2909,Extra,15900,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-04-06,EPA3001,Extra,1498,1498,0,0,1498,0,0,0,2026-04,0.0,0.0,2026-04
2026-04-06,EPA3001_01,Extra,1500,0,0,0,0,1500,0,1500,2026-03,1.0,100.0,2026-03
2026-04-06,EPA3005,Extra,13603,3700,0,0,3700,0,0,0,2025-12,0.7280011762111299,72.8,2025-12
2026-04-06,EPAB2B,Extra,19,0,0,0,0,0,19,19,2026-02,1.0,100.0,2026-02
2026-04-06,EPAPRIVALIAB2B,Extra,21379,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-04-06,EPAPRIVALIAB2B.2,Extra,1111,0,0,0,0,1111,0,1111,2026-04,1.0,100.0,2026-04
2026-04-06,FUTURE FORM 2,Extra,17961,0,0,0,0,3504,11306,14810,2025-11,1.0,100.0,2025-11
2026-04-06,GRAFENO,Extra,4408,0,0,530,636,0,4408,4408,2026-01,0.8557168784029038,85.6,2026-01
2026-04-06,IMPORTACAO1802,Extra,16495,0,0,254,826,0,0,0,2026-06,0.9499242194604426,95.0,2026-06
2026-04-06,INS01,Extra,2612,2612,0,127,2612,0,0,0,2026-04,0.0,0.0,2026-04
2026-04-06,INS0903,Extra,21673,8996,0,1445,10994,0,0,0,2026-05,0.4927328934619112,49.3,2026-05
2026-04-06,INS2002,Extra,991,991,0,0,991,0,0,0,2026-04,0.0,0.0,2026-04
2026-04-06,INS2301,Extra,3410,3410,0,0,3410,0,0,0,2026-04,0.0,0.0,2026-04
2026-04-06,INS2901,Extra,21339,10749,511,4469,11260,9519,560,10079,2026-05,0.472327662964525,47.2,2026-05
2026-04-06,INS3001,Extra,2460,0,1230,0,1230,0,0,0,2026-04,0.5,50.0,2026-04
2026-04-06,LAN0104,Extra,4794,0,0,0,0,1536,0,1536,2026-06,1.0,100.0,2026-06
2026-04-06,LAN0112,Extra,2015,2015,0,0,2015,200,0,200,2026-03,0.0,0.0,2026-03
2026-04-06,LAN0209,Extra,3199,2400,0,0,2400,0,799,799,2026-01,0.2497655517349172,25.0,2026-01
2026-04-06,LAN0210,Extra,24583,0,0,0,0,1175,12381,12830,2025-11,1.0,100.0,2025-11
2026-04-06,LAN0303,Extra,449,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
