snapshot_week,cycle_name,cycle_type,supplier_name,product_name,vol_original,vol_int_date,vol_int_cancel,vol_int_grade,vol_int_any,vol_ext_cancel,vol_ext_date_rev,vol_ext_any,mes_alvo,kr1,kr1_pct,mes_alvo_str
2026-03-30,C012026B,Base,NOVA FORMULA,Camiseta Henley Core Masculino,4526,1151,0,117,1268,0,3375,3375,2026-01,0.719840919133893,72.0,2026-01
2026-03-30,C012026B,Base,NOVA FORMULA,Core T-Shirt Masculino,5940,0,0,0,0,0,5940,5940,2026-01,1.0,100.0,2026-01
2026-03-30,C012026B,Base,PIXIE,Maxi Saia NYIN Feminino,4714,0,0,0,0,0,4714,4714,2026-01,1.0,100.0,2026-01
2026-03-30,C012026B,Base,PIXIE,Tube Dress Feminino,4060,0,0,0,0,4060,0,4060,2026-01,1.0,100.0,2026-01
2026-03-30,C012026B,Base,RDM,Vestido Esportivo Rush Feminino,325,0,0,0,0,325,0,325,2026-01,1.0,100.0,2026-01
2026-03-30,C012026B,Base,RIZLLEP,Daily T-shirt Feminino,4924,1308,0,2296,4924,0,0,0,2026-01,0.0,0.0,2026-01
2026-03-30,C012026B,Base,RIZLLEP,Saia Envelope Breeze Feminino,513,513,0,0,513,0,0,0,2026-01,0.0,0.0,2026-01
2026-03-30,C012026B,Base,RIZLLEP,Tech T-shirt Gola U Feminino,5056,0,0,0,0,5056,0,5056,2026-01,1.0,100.0,2026-01
2026-03-30,C012026B,Base,WARUSKY,Core T-Shirt Masculino,5004,0,0,0,0,5004,0,5004,2026-01,1.0,100.0,2026-01
2026-03-30,C022026,Base,ART LIVRE,Daily T-shirt Masculino,19960,0,0,0,0,0,19960,19960,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,ART LIVRE,Tech T-shirt Gola U Feminino,6775,0,0,0,0,0,6775,6775,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,ART LIVRE,Tech T-shirt Gola V Feminino,2555,2555,0,0,2555,1278,0,1278,2026-02,0.0,0.0,2026-02
2026-03-30,C022026,Base,ART LIVRE,Tech T-shirt Gola V Masculino,3720,0,0,0,0,0,3720,3720,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,ART LIVRE,Tech T-shirt Long Sleeve Feminino,4264,0,0,0,0,0,4264,4264,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,ART LIVRE,Tech T-shirt Long Sleeve Masculino,1047,0,0,0,0,1047,0,1047,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,ARTIGO X,Boné Outdoors,5573,1367,0,0,1367,0,2804,2804,2026-02,0.754710209940786,75.5,2026-02
2026-03-30,C022026,Base,ARTIGO X,Boné Sixx,2932,0,0,0,0,0,2199,2199,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Calcinha Brief Feminino,4420,0,0,0,0,4420,0,4420,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Calcinha Minimal Feminino,2100,0,0,0,0,2100,0,2100,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Calcinha Safe Feminino,2052,0,0,0,0,2052,2052,2052,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,12056,0,0,0,0,0,12056,12056,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Cueca Boxer Performance Anti Suor Masculino,4924,0,0,0,0,0,4924,4924,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,High Neck Tank Feminino,2397,0,0,0,0,2397,0,2397,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,NoHo Socks,4000,0,0,0,0,0,2000,2000,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Skin Cropped Long Sleeve Feminino,2285,0,0,0,0,0,1715,1715,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,SneakIN Socks,4000,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Spectrum Socks High 2.0,6168,0,0,0,0,0,3084,3084,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Spectrum Socks Mid 2.0,5816,0,0,0,0,0,4362,4362,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Tech T-shirt Gola U Masculino,29348,0,0,0,0,4130,25218,29348,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Tech T-shirt Heavy Masculino,3546,0,0,0,0,3546,731,3546,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,Tech T-shirt High Neck Long Sleeve Feminino,3569,867,0,652,3569,0,2702,2702,2026-02,0.0,0.0,2026-02
2026-03-30,C022026,Base,BAE BRASIL,The Perfect Top Feminino,49173,3039,0,0,3039,0,43134,43134,2026-02,0.9381977914709292,93.8,2026-02
2026-03-30,C022026,Base,BY COTTON,Tech T-shirt Gola U Masculino,40327,8768,2737,969,8768,5984,27323,33307,2026-02,0.7825774295137253,78.3,2026-02
2026-03-30,C022026,Base,BY COTTON,Tech T-shirt Gola V Masculino,3152,0,0,0,0,2102,1050,3152,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,DALOP,Easy Legging Feminino,1539,0,0,0,0,1539,0,1539,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,DALOP,Regata Intech Feminino,2509,0,0,0,0,0,2509,2509,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,DALOP,Regata Intech Masculino,3526,0,0,0,0,0,3526,3526,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,DDAL,Wingsuit Feminino,10253,4794,0,513,5647,0,5459,5459,2026-02,0.4492343704281674,44.9,2026-02
2026-03-30,C022026,Base,FABIO,Core T-Shirt Masculino,5214,0,0,29,2045,0,5214,5214,2026-02,0.6077867280398925,60.8,2026-02
2026-03-30,C022026,Base,GOAT,Techsture Vest Feminino,383,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,6436,0,0,24,155,6436,0,6436,2026-02,0.97591671845867,97.6,2026-02
2026-03-30,C022026,Base,INDÚSTRIA TEXTIL BETILHA LTDA,Shorts Kyoto Feminino,2334,1223,0,773,1223,0,1111,1111,2026-02,0.476006855184233,47.6,2026-02
2026-03-30,C022026,Base,INTERTEXTIL,Calcinha Minimal Feminino,1000,0,0,0,0,1000,1000,1000,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,INTERTEXTIL,Calcinha Safe Feminino,1000,500,0,500,500,500,500,500,2026-02,0.5,50.0,2026-02
2026-03-30,C022026,Base,INTERTEXTIL,Calcinha String Feminino,2000,0,0,0,0,2000,2000,2000,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,LATINA,Structure Tank Feminino,1015,0,0,0,0,1015,0,1015,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,LUTESTIL,Cueca Boxer Comfort Simples Masculino,12398,0,0,0,0,12398,0,12398,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,MALHAS D'STEFANO,Spectrum Socks High 2.0,15970,1419,0,0,1419,0,6581,6581,2026-02,0.9111458985597997,91.1,2026-02
2026-03-30,C022026,Base,MALHAS D'STEFANO,Spectrum Socks Low 2.0,18438,3790,0,0,3790,0,0,0,2026-02,0.7944462523050222,79.4,2026-02
2026-03-30,C022026,Base,MALHAS D'STEFANO,Spectrum Socks Mid 2.0,16836,5000,0,0,5000,0,3000,3000,2026-02,0.7030173437871228,70.3,2026-02
2026-03-30,C022026,Base,MAURA,Calça FutureForm Masculino,8765,1288,0,281,1704,0,7477,7477,2026-02,0.8055904164289789,80.6,2026-02
2026-03-30,C022026,Base,MAURA,Saia Midi Kyoto Feminino,540,540,0,83,540,0,0,0,2026-02,0.0,0.0,2026-02
2026-03-30,C022026,Base,MC & MC,Camisa FutureForm Feminino,1029,1029,0,0,1029,0,0,0,2026-02,0.0,0.0,2026-02
2026-03-30,C022026,Base,MC & MC,Camisa FutureForm Masculino,1249,1249,0,0,1249,0,0,0,2026-02,0.0,0.0,2026-02
2026-03-30,C022026,Base,NATURAL COMPANY CONFECCOES LTDA,Camiseta Polo Core Masculino,1503,0,0,56,1002,1503,1503,1503,2026-02,0.33333333333333337,33.3,2026-02
2026-03-30,C022026,Base,NOVA FORMULA,Camiseta Henley Core Masculino,2042,2042,0,313,2042,0,0,0,2026-02,0.0,0.0,2026-02
2026-03-30,C022026,Base,PIXIE,Maxi Saia NYIN Feminino,5781,4310,0,119,5781,0,1471,1471,2026-02,0.0,0.0,2026-02
2026-03-30,C022026,Base,RDM,Calcinha Safe Feminino,3600,0,0,0,0,1200,0,1200,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,RDM,The Perfect Top Feminino,5000,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-03-30,C022026,Base,RIZLLEP,Daily T-shirt Masculino,4567,0,0,748,1280,0,0,0,2026-02,0.719728486971754,72.0,2026-02
2026-03-30,C032026,Base,ABBA,Camiseta Henley Core Masculino,1500,1500,0,185,1500,0,0,0,2026-03,0.0,0.0,2026-03
2026-03-30,C032026,Base,ABBA,Camiseta Polo Core Masculino,5500,4000,0,1772,4000,0,1250,1250,2026-03,0.2727272727272727,27.3,2026-03
2026-03-30,C032026,Base,ABBA,Core T-Shirt Masculino,2500,1000,0,0,1000,0,0,0,2026-03,0.6,60.0,2026-03
2026-03-30,C032026,Base,ART LIVRE,Daily T-shirt Feminino,1500,0,0,0,0,1500,0,1500,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,ART LIVRE,Daily T-shirt Masculino,22712,0,0,0,0,0,22712,22712,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,ART LIVRE,Tech T-shirt Gola U Feminino,6145,1000,2871,0,2871,0,3274,3274,2026-03,0.5327908868999187,53.3,2026-03
2026-03-30,C032026,Base,ART LIVRE,Tech T-shirt Gola V Feminino,4000,0,0,0,0,0,4000,4000,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,ART LIVRE,Tech T-shirt Gola V Masculino,5671,0,0,0,0,0,4523,4523,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,ART LIVRE,Tech T-shirt Heavy Masculino,500,0,0,0,0,0,500,500,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,ART LIVRE,Tech T-shirt Heavy Slim Masculino,2000,0,0,0,0,0,2000,2000,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,ART LIVRE,Tech T-shirt Long Sleeve Feminino,3000,0,1000,0,1000,0,2000,2000,2026-03,0.6666666666666667,66.7,2026-03
2026-03-30,C032026,Base,ART LIVRE,Tech T-shirt Long Sleeve Masculino,2012,0,1000,0,1000,0,2012,2012,2026-03,0.5029821073558648,50.3,2026-03
2026-03-30,C032026,Base,ARTIGO X,Boné Outdoors,1314,1314,0,0,1314,0,0,0,2026-03,0.0,0.0,2026-03
2026-03-30,C032026,Base,ARTIGO X,Boné Sixx,2209,469,0,0,469,0,1740,1740,2026-03,0.7876867360796741,78.8,2026-03
2026-03-30,C032026,Base,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,8855,0,0,0,0,0,8855,8855,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,12129,0,0,0,0,0,12129,12129,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,BAE BRASIL,Cueca Boxer Performance Anti Suor Masculino,5582,0,0,0,0,0,5582,5582,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,BAE BRASIL,Cueca Boxer Performance Simples Masculino,2000,0,0,1348,2000,0,2000,2000,2026-03,0.0,0.0,2026-03
2026-03-30,C032026,Base,BAE BRASIL,NoHo Socks,2000,0,0,0,0,0,2000,2000,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,BAE BRASIL,Skin Cropped Feminino,1000,0,0,0,0,0,1000,1000,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,BAE BRASIL,Skin Cropped Long Sleeve Feminino,1000,0,0,0,0,0,1000,1000,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,BAE BRASIL,SneakIN Socks,3000,0,0,0,0,0,2000,2000,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,BAE BRASIL,Tech T-shirt Gola U Masculino,3000,0,0,113,12,0,3000,3000,2026-03,0.996,99.6,2026-03
2026-03-30,C032026,Base,BAE BRASIL,Tech T-shirt High Neck Long Sleeve Feminino,3653,738,0,0,738,0,1476,1476,2026-03,0.7979742677251573,79.8,2026-03
2026-03-30,C032026,Base,BAE BRASIL,The Perfect Top Feminino,49508,13930,0,2238,16930,0,35578,35578,2026-03,0.6580350650399935,65.8,2026-03
2026-03-30,C032026,Base,BY COTTON,Tech T-shirt Gola U Masculino,44761,11831,3000,954,12176,2738,16339,19077,2026-03,0.7279774803958803,72.8,2026-03
2026-03-30,C032026,Base,DALOP,Regata Intech Masculino,1692,0,0,0,0,0,1607,1607,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,DDAL,Daily T-shirt Masculino,3100,0,0,654,2100,0,3100,3100,2026-03,0.32258064516129037,32.3,2026-03
2026-03-30,C032026,Base,DDAL,Tech T-shirt Gola U Masculino,10021,9224,0,1175,9224,0,797,797,2026-03,0.07953298074044501,8.0,2026-03
2026-03-30,C032026,Base,DDAL,Wingsuit Feminino,1916,1916,0,0,1916,0,0,0,2026-03,0.0,0.0,2026-03
2026-03-30,C032026,Base,GOAT,Wingsuit Feminino,2694,2694,0,0,2694,1450,0,1450,2026-03,0.0,0.0,2026-03
2026-03-30,C032026,Base,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,5643,2400,0,0,2400,0,2200,2200,2026-03,0.5746943115364168,57.5,2026-03
2026-03-30,C032026,Base,INDÚSTRIA TEXTIL BETILHA LTDA,Shorts Kyoto Feminino,500,0,0,0,0,0,500,500,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,KABRIOLLI,Calça FutureForm Feminino,750,750,0,313,750,0,0,0,2026-03,0.0,0.0,2026-03
2026-03-30,C032026,Base,MALHAS D'STEFANO,Spectrum Socks High 2.0,11510,9208,0,0,9208,0,2302,2302,2026-03,0.19999999999999996,20.0,2026-03
2026-03-30,C032026,Base,MALHAS D'STEFANO,Spectrum Socks Low 2.0,6905,5524,0,0,5524,0,1381,1381,2026-03,0.19999999999999996,20.0,2026-03
2026-03-30,C032026,Base,MALHAS D'STEFANO,Spectrum Socks Mid 2.0,12526,6580,0,0,6580,0,2853,2853,2026-03,0.47469263931023475,47.5,2026-03
2026-03-30,C032026,Base,MAURA,Calça FutureForm Masculino,5040,2520,0,0,2520,0,910,910,2026-03,0.5,50.0,2026-03
2026-03-30,C032026,Base,MAURA,Saia Midi Kyoto Feminino,1248,1248,0,0,1248,0,0,0,2026-03,0.0,0.0,2026-03
2026-03-30,C032026,Base,MC & MC,Camisa FutureForm Feminino,1000,1000,1000,0,1000,0,0,0,2026-03,0.0,0.0,2026-03
2026-03-30,C032026,Base,MC & MC,Camisa FutureForm Masculino,1200,0,921,0,921,0,921,921,2026-03,0.23250000000000004,23.3,2026-03
2026-03-30,C032026,Base,PIXIE,Maxi Saia NYIN Feminino,4431,3307,0,368,3307,0,0,0,2026-03,0.2536673437147371,25.4,2026-03
2026-03-30,C032026,Base,RDM,Calcinha Minimal Feminino,4670,0,950,0,950,0,3720,3720,2026-03,0.7965738758029979,79.7,2026-03
2026-03-30,C032026,Base,RDM,The Perfect Top Feminino,5000,0,0,0,0,0,3000,3000,2026-03,1.0,100.0,2026-03
2026-03-30,C032026,Base,RIZLLEP,Daily T-shirt Masculino,20000,0,0,2899,7599,0,20000,20000,2026-03,0.62005,62.0,2026-03
2026-03-30,C032026,Base,RIZLLEP,Tech T-shirt Gola U Feminino,2500,0,0,482,2349,0,2500,2500,2026-03,0.06040000000000001,6.0,2026-03
2026-03-30,C042026,Base,ABBA,Camiseta Henley Core Masculino,1531,1020,0,0,1020,511,0,511,2026-04,0.3337687785760941,33.4,2026-04
2026-03-30,C042026,Base,ABBA,Camiseta Polo Core Masculino,5010,5010,0,0,5010,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,ABBA,Core T-Shirt Masculino,5206,1138,0,0,1138,1071,0,1071,2026-04,0.7814060699193238,78.1,2026-04
2026-03-30,C042026,Base,ART LIVRE,Daily T-shirt Masculino,12032,2906,0,1035,5867,0,9126,9126,2026-04,0.5123836436170213,51.2,2026-04
2026-03-30,C042026,Base,ART LIVRE,Tech T-shirt Gola U Feminino,8714,0,2178,0,2178,0,7788,7788,2026-04,0.7500573789304568,75.0,2026-04
2026-03-30,C042026,Base,ART LIVRE,Tech T-shirt Gola U Masculino,9811,0,7494,0,7494,0,2317,2317,2026-04,0.23616348996024872,23.6,2026-04
2026-03-30,C042026,Base,ART LIVRE,Tech T-shirt Gola V Feminino,5212,1123,1276,154,2399,0,2813,2813,2026-04,0.5397160399079048,54.0,2026-04
2026-03-30,C042026,Base,ART LIVRE,Tech T-shirt Gola V Masculino,4096,783,0,37,1143,0,1459,1459,2026-04,0.720947265625,72.1,2026-04
2026-03-30,C042026,Base,ART LIVRE,Tech T-shirt Heavy Masculino,2000,0,1000,0,1000,500,954,954,2026-04,0.5,50.0,2026-04
2026-03-30,C042026,Base,ART LIVRE,Tech T-shirt Heavy Slim Masculino,1234,0,1234,0,1234,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,ART LIVRE,Tech T-shirt Long Sleeve Feminino,3428,0,0,321,712,0,2285,2285,2026-04,0.7922987164527422,79.2,2026-04
2026-03-30,C042026,Base,ART LIVRE,Tech T-shirt Long Sleeve Masculino,2174,0,0,0,0,2174,0,2174,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,ARTIGO X,Boné Sixx,1044,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Calcinha Brief Feminino,9449,0,3083,0,3083,0,6366,6366,2026-04,0.6737220869933327,67.4,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Calcinha Minimal Feminino,2956,0,0,0,0,2956,0,2956,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Calcinha Safe Feminino,11071,0,0,0,0,0,9398,9398,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,7302,0,0,0,0,0,5203,5203,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,8720,0,0,5065,6779,0,6413,6413,2026-04,0.2225917431192661,22.3,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Cueca Boxer Performance Anti Suor Masculino,7023,0,0,0,0,0,7023,7023,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Cueca Boxer Performance Simples Masculino,3000,1000,0,0,1000,0,1000,1000,2026-04,0.6666666666666667,66.7,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Daily T-shirt Masculino,16773,0,0,0,0,0,15380,15380,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,High Neck Tank Feminino,500,0,0,0,0,500,0,500,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,NoHo Socks,3000,0,0,0,0,0,3000,3000,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Skin Cropped Long Sleeve Feminino,500,0,0,0,0,0,500,500,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,SneakIN Socks,2000,0,0,0,0,0,1000,1000,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Spectrum Socks Mid 2.0,5836,1459,4377,0,5836,0,4377,4377,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,BAE BRASIL,Tech T-shirt Gola U Masculino,33690,12000,0,0,12000,0,21690,21690,2026-04,0.6438112199465718,64.4,2026-04
2026-03-30,C042026,Base,BAE BRASIL,The Perfect Top Feminino,40368,0,1935,0,1935,8196,32172,40368,2026-04,0.9520659928656361,95.2,2026-04
2026-03-30,C042026,Base,BY COTTON,Tech T-shirt Gola U Masculino,10487,0,8989,0,8989,1498,0,1498,2026-04,0.14284352054925142,14.3,2026-04
2026-03-30,C042026,Base,DALOP,Regata Intech Feminino,600,565,0,0,565,0,0,0,2026-04,0.05833333333333335,5.8,2026-04
2026-03-30,C042026,Base,DALOP,Regata Intech Masculino,600,385,0,253,385,0,0,0,2026-04,0.3583333333333333,35.8,2026-04
2026-03-30,C042026,Base,DALOP,Tube Dress Feminino,1160,961,0,0,961,0,0,0,2026-04,0.17155172413793107,17.2,2026-04
2026-03-30,C042026,Base,DDAL,Daily T-shirt Feminino,4920,0,2460,0,2460,2460,0,2460,2026-04,0.5,50.0,2026-04
2026-03-30,C042026,Base,DDAL,Daily T-shirt Masculino,10029,7521,0,23,7521,0,0,0,2026-04,0.25007478312892606,25.0,2026-04
2026-03-30,C042026,Base,DDAL,Wingsuit Feminino,2101,1456,0,107,1456,0,518,518,2026-04,0.3069966682532127,30.7,2026-04
2026-03-30,C042026,Base,GOAT,Techsture Vest Feminino,1504,1504,0,0,1504,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,GOAT,Wingsuit Feminino,1555,1555,0,0,1555,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Camiseta Henley Core Masculino,1021,30,0,0,30,1021,0,1021,2026-04,0.970617042115573,97.1,2026-04
2026-03-30,C042026,Base,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Camiseta Polo Core Masculino,8023,8023,0,0,8023,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,3052,1018,0,0,1018,0,0,0,2026-04,0.6664482306684141,66.6,2026-04
2026-03-30,C042026,Base,INDÚSTRIA TEXTIL BETILHA LTDA,Shorts Kyoto Feminino,1108,772,0,325,772,0,0,0,2026-04,0.30324909747292417,30.3,2026-04
2026-03-30,C042026,Base,Lunelli Nordeste,Daily Light T-shirt Masculino,20000,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-30,C042026,Base,MALHAS D'STEFANO,Spectrum Socks High 2.0,16305,16305,0,0,16305,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,MALHAS D'STEFANO,Spectrum Socks Low 2.0,10036,10036,2509,0,10036,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,MASH,Cueca Boxer Comfort Simples Masculino,7111,0,0,1859,6541,0,7111,7111,2026-04,0.08015750246097597,8.0,2026-04
2026-03-30,C042026,Base,MASH,Cueca Boxer Performance Anti Suor Masculino,5088,30,0,270,5088,0,5058,5058,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,MASH,Cueca Boxer Performance Simples Masculino,2000,30,0,170,2000,0,1970,1970,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,MAURA,Calça FutureForm Masculino,2800,0,0,232,467,0,2800,2800,2026-04,0.8332142857142857,83.3,2026-04
2026-03-30,C042026,Base,MAURA,Structure Tank Feminino,674,0,0,105,193,0,674,674,2026-04,0.7136498516320475,71.4,2026-04
2026-03-30,C042026,Base,MC & MC,Camisa FutureForm Feminino,2059,2059,0,0,2059,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,MC & MC,Camisa FutureForm Masculino,1247,1247,0,0,1247,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,PIXIE,Maxi Saia NYIN Feminino,2138,0,0,383,476,0,2019,2019,2026-04,0.7773620205799813,77.7,2026-04
2026-03-30,C042026,Base,RDM,Calcinha Brief Feminino,3710,928,0,18,1675,0,1854,1854,2026-04,0.5485175202156334,54.9,2026-04
2026-03-30,C042026,Base,RDM,Calcinha String Feminino,1448,1448,0,0,1448,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-30,C042026,Base,RDM,The Perfect Top Feminino,5000,2500,0,0,2500,0,2500,2500,2026-04,0.5,50.0,2026-04
2026-03-30,C042026,Base,RIZLLEP,Daily T-shirt Masculino,10028,0,0,2363,5777,0,10028,10028,2026-04,0.42391304347826086,42.4,2026-04
2026-03-30,C042026,Base,RIZLLEP,The Perfect Top Feminino,7000,0,0,0,0,0,7000,7000,2026-04,1.0,100.0,2026-04
2026-03-30,C052026,Base,ABBA,Camiseta Polo Core Masculino,5014,3741,0,591,3909,0,0,0,2026-05,0.22038292780215396,22.0,2026-05
2026-03-30,C052026,Base,ABBA,Core T-Shirt Masculino,3937,1692,0,1812,3560,0,0,0,2026-05,0.09575819151638298,9.6,2026-05
2026-03-30,C052026,Base,ART LIVRE,Daily T-shirt Masculino,20052,3008,0,919,5248,0,17044,17044,2026-05,0.7382804707759825,73.8,2026-05
2026-03-30,C052026,Base,ART LIVRE,Tech T-shirt Gola V Feminino,4561,0,0,701,633,0,1043,1043,2026-05,0.8612146459109844,86.1,2026-05
2026-03-30,C052026,Base,ART LIVRE,Tech T-shirt Gola V Masculino,2779,0,0,425,284,0,735,735,2026-05,0.8978049658150413,89.8,2026-05
2026-03-30,C052026,Base,ART LIVRE,Tech T-shirt Heavy Slim Masculino,3633,0,3633,0,3633,0,0,0,2026-05,0.0,0.0,2026-05
2026-03-30,C052026,Base,ART LIVRE,Tech T-shirt Long Sleeve Masculino,1088,0,1088,0,1088,0,1088,1088,2026-05,0.0,0.0,2026-05
2026-03-30,C052026,Base,ARTIGO X,Boné Sixx,1599,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-30,C052026,Base,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,4643,0,0,0,0,0,3561,3561,2026-05,1.0,100.0,2026-05
2026-03-30,C052026,Base,BAE BRASIL,Cueca Boxer Performance Anti Suor Masculino,8504,0,0,0,0,0,6378,6378,2026-05,1.0,100.0,2026-05
2026-03-30,C052026,Base,BAE BRASIL,Cueca Boxer Performance Simples Masculino,13633,0,0,0,0,10079,3554,13633,2026-05,1.0,100.0,2026-05
2026-03-30,C052026,Base,BAE BRASIL,Daily T-shirt Feminino,4208,0,0,37,409,0,3156,3156,2026-05,0.9028041825095057,90.3,2026-05
2026-03-30,C052026,Base,BAE BRASIL,Daily T-shirt Masculino,40006,0,2954,7382,20526,0,26784,26784,2026-05,0.48692696095585664,48.7,2026-05
2026-03-30,C052026,Base,BAE BRASIL,SneakIN Socks,4468,0,0,0,0,0,3468,3468,2026-05,1.0,100.0,2026-05
2026-03-30,C052026,Base,BAE BRASIL,Tech T-shirt Gola U Masculino,22138,0,11993,1164,14881,0,9299,9299,2026-05,0.32780739000813086,32.8,2026-05
2026-03-30,C052026,Base,BAE BRASIL,The Perfect Top Feminino,2600,0,1200,422,1999,0,1999,1999,2026-05,0.23115384615384615,23.1,2026-05
2026-03-30,C052026,Base,BY COTTON,Daily T-shirt Masculino,778,0,0,0,0,0,778,778,2026-05,1.0,100.0,2026-05
