op_code,product_sku,cycle_name,supplier_id,supplier_name,product_name,product_color,product_size,is_finished_product_order,production_order_type,baseline_date,cycle_type,baseline_stage,baseline_planned_qty,baseline_dt_planned,baseline_dt_reviewed,current_stage,current_planned_qty,current_dt_planned,current_dt_reviewed,current_received_qty,current_cutted_qty,current_dt_max_entry,latest_ingestion_date,canceled_production_reason,is_int_date,is_int_cancel,is_int_grade,is_int_any,is_ext_cancel,is_ext_date_rev,is_ext_any,delta_days_planned,delta_days_reviewed,delta_planned_qty,int_reason_excl
OPF37N2031,2010401113107,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,GG,True,committed,2026-02-07,Base,waiting_fabric_arrival,40,2026-06-15,2026-06-15,canceled,40,2026-06-15,2026-06-15,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2031,2010401113108,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,XGG,True,committed,2026-02-07,Base,waiting_fabric_arrival,21,2026-06-15,2026-06-15,canceled,21,2026-06-15,2026-06-15,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2032,2010401113104,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,P,True,committed,2026-02-07,Base,waiting_fabric_arrival,110,2026-06-22,2026-06-22,canceled,110,2026-06-22,2026-06-22,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2032,2010401113105,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,M,True,committed,2026-02-07,Base,waiting_fabric_arrival,186,2026-06-22,2026-06-22,canceled,186,2026-06-22,2026-06-22,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2032,2010401113106,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,G,True,committed,2026-02-07,Base,waiting_fabric_arrival,155,2026-06-22,2026-06-22,canceled,155,2026-06-22,2026-06-22,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2032,2010401113107,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,GG,True,committed,2026-02-07,Base,waiting_fabric_arrival,40,2026-06-22,2026-06-22,canceled,40,2026-06-22,2026-06-22,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2032,2010401113108,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,XGG,True,committed,2026-02-07,Base,waiting_fabric_arrival,23,2026-06-22,2026-06-22,canceled,23,2026-06-22,2026-06-22,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2033,2010401113104,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,P,True,committed,2026-02-07,Base,waiting_fabric_arrival,110,2026-06-29,2026-06-29,canceled,110,2026-06-29,2026-06-29,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2033,2010401113105,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,M,True,committed,2026-02-07,Base,waiting_fabric_arrival,182,2026-06-29,2026-06-29,canceled,182,2026-06-29,2026-06-29,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2033,2010401113106,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,G,True,committed,2026-02-07,Base,waiting_fabric_arrival,157,2026-06-29,2026-06-29,canceled,157,2026-06-29,2026-06-29,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2033,2010401113107,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,GG,True,committed,2026-02-07,Base,waiting_fabric_arrival,42,2026-06-29,2026-06-29,canceled,42,2026-06-29,2026-06-29,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2033,2010401113108,C062026,37,BAE BRASIL,Calcinha Brief Feminino,Cinnamon Pink,XGG,True,committed,2026-02-07,Base,waiting_fabric_arrival,23,2026-06-29,2026-06-29,canceled,23,2026-06-29,2026-06-29,,,,2026-04-20,Revisão de Demanda (In Season),False,True,False,True,False,False,False,0,0,0,INT_CANCEL
OPF37N2034,102010651804,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,318,2026-06-01,2026-06-01,cut_fabric_and_sewing_process,318,2026-06-22,2026-06-22,,330,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2034,102010651805,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,965,2026-06-01,2026-06-01,cut_fabric_and_sewing_process,545,2026-06-22,2026-06-22,,538,,2026-04-20,,True,False,True,True,False,False,False,21,21,-420,INT_DATE
OPF37N2034,102010651806,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,987,2026-06-01,2026-06-01,cut_fabric_and_sewing_process,987,2026-06-22,2026-06-22,,915,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2034,102010651807,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,493,2026-06-01,2026-06-01,cut_fabric_and_sewing_process,493,2026-06-22,2026-06-22,,374,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2034,102010651808,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,233,2026-06-01,2026-06-01,cut_fabric_and_sewing_process,233,2026-06-22,2026-06-22,,214,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2034,109391011819,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XXGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,4,2026-06-01,2026-06-01,waiting_fabric_arrival,4,2026-06-01,2026-06-01,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2035,102010651804,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,318,2026-06-08,2026-06-08,fabric_validation_and_pre_cutting,318,2026-07-06,2026-07-06,,282,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2035,102010651805,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,966,2026-06-08,2026-06-08,fabric_validation_and_pre_cutting,966,2026-07-06,2026-07-06,,966,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2035,102010651806,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,985,2026-06-08,2026-06-08,fabric_validation_and_pre_cutting,985,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2035,102010651807,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,494,2026-06-08,2026-06-08,fabric_validation_and_pre_cutting,505,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,True,True,False,False,False,28,28,11,INT_DATE
OPF37N2035,102010651808,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,233,2026-06-08,2026-06-08,fabric_validation_and_pre_cutting,233,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2035,109391011819,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XXGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,4,2026-06-08,2026-06-08,waiting_fabric_arrival,4,2026-06-08,2026-06-08,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2036,102010651804,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,319,2026-06-15,2026-06-15,fabric_validation_and_pre_cutting,319,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2036,102010651805,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,966,2026-06-15,2026-06-15,fabric_validation_and_pre_cutting,966,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2036,102010651806,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,983,2026-06-15,2026-06-15,fabric_validation_and_pre_cutting,983,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2036,102010651807,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,494,2026-06-15,2026-06-15,fabric_validation_and_pre_cutting,506,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,True,True,False,False,False,28,28,12,INT_DATE
OPF37N2036,102010651808,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,233,2026-06-15,2026-06-15,fabric_validation_and_pre_cutting,233,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2036,109391011819,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XXGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,5,2026-06-15,2026-06-15,waiting_fabric_arrival,5,2026-06-15,2026-06-15,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2037,102010651804,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,319,2026-06-22,2026-06-22,waiting_fabric_arrival,319,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2037,102010651805,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,966,2026-06-22,2026-06-22,waiting_fabric_arrival,966,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2037,102010651806,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,983,2026-06-22,2026-06-22,waiting_fabric_arrival,992,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,True,True,False,False,False,21,21,9,INT_DATE
OPF37N2037,102010651807,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,494,2026-06-22,2026-06-22,waiting_fabric_arrival,494,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2037,102010651808,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,233,2026-06-22,2026-06-22,waiting_fabric_arrival,233,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2037,109391011819,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XXGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,5,2026-06-22,2026-06-22,waiting_fabric_arrival,5,2026-06-22,2026-06-22,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2038,102010651804,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,319,2026-06-29,2026-06-29,waiting_fabric_arrival,319,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2038,102010651805,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,966,2026-06-29,2026-06-29,waiting_fabric_arrival,966,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2038,102010651806,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,983,2026-06-29,2026-06-29,waiting_fabric_arrival,992,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,True,True,False,False,False,21,21,9,INT_DATE
OPF37N2038,102010651807,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,494,2026-06-29,2026-06-29,waiting_fabric_arrival,494,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2038,102010651808,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,233,2026-06-29,2026-06-29,waiting_fabric_arrival,233,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,False,True,False,False,False,21,21,0,INT_DATE
OPF37N2038,109391011819,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Off White,XXGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,5,2026-06-29,2026-06-29,waiting_fabric_arrival,5,2026-06-29,2026-06-29,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2039,102010090103,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,PP,True,incubation,2026-02-07,Base,waiting_fabric_arrival,44,2026-06-01,2026-06-01,waiting_fabric_arrival,44,2026-06-01,2026-06-01,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2039,102010090104,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,330,2026-06-01,2026-06-01,fabric_validation_and_pre_cutting,330,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF37N2039,102010090105,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,843,2026-06-01,2026-06-01,fabric_validation_and_pre_cutting,344,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,True,True,False,False,False,35,35,-499,INT_DATE
OPF37N2039,102010090106,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,905,2026-06-01,2026-06-01,fabric_validation_and_pre_cutting,905,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF37N2039,102010090107,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,526,2026-06-01,2026-06-01,fabric_validation_and_pre_cutting,526,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF37N2039,102010090108,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,352,2026-06-01,2026-06-01,fabric_validation_and_pre_cutting,352,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF37N2040,102010090103,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,PP,True,incubation,2026-02-07,Base,waiting_fabric_arrival,44,2026-06-01,2026-06-01,waiting_fabric_arrival,44,2026-06-01,2026-06-01,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2040,102010090104,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,330,2026-06-01,2026-06-01,waiting_fabric_arrival,330,2026-06-08,2026-06-08,,,,2026-04-20,,True,False,False,True,False,False,False,7,7,0,INT_DATE
OPF37N2040,102010090105,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,843,2026-06-01,2026-06-01,waiting_fabric_arrival,344,2026-06-08,2026-06-08,,,,2026-04-20,,True,False,True,True,False,False,False,7,7,-499,INT_DATE
OPF37N2040,102010090106,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,905,2026-06-01,2026-06-01,waiting_fabric_arrival,905,2026-06-08,2026-06-08,,,,2026-04-20,,True,False,False,True,False,False,False,7,7,0,INT_DATE
OPF37N2040,102010090107,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,526,2026-06-01,2026-06-01,waiting_fabric_arrival,526,2026-06-08,2026-06-08,,,,2026-04-20,,True,False,False,True,False,False,False,7,7,0,INT_DATE
OPF37N2040,102010090108,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,352,2026-06-01,2026-06-01,waiting_fabric_arrival,352,2026-06-08,2026-06-08,,,,2026-04-20,,True,False,False,True,False,False,False,7,7,0,INT_DATE
OPF37N2041,102010090103,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,PP,True,incubation,2026-02-07,Base,waiting_fabric_arrival,44,2026-06-08,2026-06-08,waiting_fabric_arrival,44,2026-06-08,2026-06-08,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2041,102010090104,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,330,2026-06-08,2026-06-08,waiting_fabric_arrival,330,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2041,102010090105,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,843,2026-06-08,2026-06-08,waiting_fabric_arrival,843,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2041,102010090106,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,905,2026-06-08,2026-06-08,waiting_fabric_arrival,1188,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,True,True,False,False,False,28,28,283,INT_DATE
OPF37N2041,102010090107,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,526,2026-06-08,2026-06-08,waiting_fabric_arrival,526,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2041,102010090108,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,352,2026-06-08,2026-06-08,waiting_fabric_arrival,352,2026-07-06,2026-07-06,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2042,102010090103,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,PP,True,incubation,2026-02-07,Base,waiting_fabric_arrival,45,2026-06-08,2026-06-08,waiting_fabric_arrival,45,2026-06-08,2026-06-08,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2042,102010090104,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,330,2026-06-08,2026-06-08,waiting_fabric_arrival,330,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF37N2042,102010090105,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,843,2026-06-08,2026-06-08,waiting_fabric_arrival,843,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF37N2042,102010090106,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,904,2026-06-08,2026-06-08,waiting_fabric_arrival,1189,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,True,True,False,False,False,35,35,285,INT_DATE
OPF37N2042,102010090107,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,526,2026-06-08,2026-06-08,waiting_fabric_arrival,526,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF37N2042,102010090108,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,352,2026-06-08,2026-06-08,waiting_fabric_arrival,352,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF37N2043,102010090103,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,PP,True,incubation,2026-02-07,Base,waiting_fabric_arrival,44,2026-06-15,2026-06-15,waiting_fabric_arrival,44,2026-06-15,2026-06-15,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2043,102010090104,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,330,2026-06-15,2026-06-15,waiting_fabric_arrival,330,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2043,102010090105,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,843,2026-06-15,2026-06-15,waiting_fabric_arrival,843,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2043,102010090106,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,905,2026-06-15,2026-06-15,waiting_fabric_arrival,905,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2043,102010090107,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,526,2026-06-15,2026-06-15,waiting_fabric_arrival,559,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,True,True,False,False,False,28,28,33,INT_DATE
OPF37N2043,102010090108,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,352,2026-06-15,2026-06-15,waiting_fabric_arrival,352,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2044,102010090103,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,PP,True,incubation,2026-02-07,Base,waiting_fabric_arrival,45,2026-06-15,2026-06-15,waiting_fabric_arrival,45,2026-06-15,2026-06-15,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2044,102010090104,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,330,2026-06-15,2026-06-15,waiting_fabric_arrival,330,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2044,102010090105,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,843,2026-06-15,2026-06-15,waiting_fabric_arrival,843,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2044,102010090106,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,904,2026-06-15,2026-06-15,waiting_fabric_arrival,904,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2044,102010090107,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,526,2026-06-15,2026-06-15,waiting_fabric_arrival,560,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,True,True,False,False,False,28,28,34,INT_DATE
OPF37N2044,102010090108,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,352,2026-06-15,2026-06-15,waiting_fabric_arrival,352,2026-07-13,2026-07-13,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2045,102010090103,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,PP,True,incubation,2026-02-07,Base,waiting_fabric_arrival,44,2026-06-22,2026-06-22,waiting_fabric_arrival,44,2026-06-22,2026-06-22,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF37N2045,102010090104,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,P,True,incubation,2026-02-07,Base,waiting_fabric_arrival,330,2026-06-22,2026-06-22,waiting_fabric_arrival,330,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2045,102010090105,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,M,True,incubation,2026-02-07,Base,waiting_fabric_arrival,843,2026-06-22,2026-06-22,waiting_fabric_arrival,843,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2045,102010090106,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,G,True,incubation,2026-02-07,Base,waiting_fabric_arrival,905,2026-06-22,2026-06-22,waiting_fabric_arrival,1188,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,True,True,False,False,False,28,28,283,INT_DATE
OPF37N2045,102010090107,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,GG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,526,2026-06-22,2026-06-22,waiting_fabric_arrival,526,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2045,102010090108,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,XGG,True,incubation,2026-02-07,Base,waiting_fabric_arrival,352,2026-06-22,2026-06-22,waiting_fabric_arrival,352,2026-07-20,2026-07-20,,,,2026-04-20,,True,False,False,True,False,False,False,28,28,0,INT_DATE
OPF37N2046,102010090103,C062026,37,BAE BRASIL,Daily T-shirt Masculino,Preto,PP,True,incubation,2026-02-07,Base,waiting_fabric_arrival,45,2026-06-22,2026-06-22,waiting_fabric_arrival,45,2026-06-22,2026-06-22,,,,2026-03-16,,False,False,False,False,False,False,False,0,0,0,Inalterado
